id,name,link,status,location,about,details,images,highlights
171,Rashid Bin Saqar Building,https://www.bayut.com/buildings/rashid-bin-saqar-building/,Ready, Abu Shagara,Rashid Bin Saqar Building is in Abu Shagara. It is a mid-rise residential apartment building with six floors. It has 40 units of 2-bedroom apartments. The building has security and CCTV camera surveillance all over the property. It is a pet-friendly property. The building is surrounded by various facilities. There is a pharmacy nearby and two medical centres.,"['Type of building :  Residential', 'Location :  Abu Shagara', 'Number of floors :  6', 'Number of units :  40', 'Unit type :  2-bedroom apartments', 'Amenities :  Pet-friendly, Security, CCTV camera,']","['https://assets.bayut.com/content/Rashid_Bin_saqar_Building_Cover_27_05_1_592c4455ab.jpg?w=3840', 'https://assets.bayut.com/content/Rashid_Bin_Saqar_Building_Street_View_20210526_2_0ab4fbf29f.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Museum_of_Islamic_Civilization_Sharjah_2_20200608_8d21481f86.jpg?w=3840']","['Parking', 'Gym', 'Pet-Friendly', 'Renting Property', 'Getting Around', 'Supermarkets']"
172,Marina Byblos Hotel,https://www.bayut.com/buildings/marina-byblos-hotel-dubai-marina/,Ready, Dubai Marina,"Marina Byblos is one of the 4-star hotels located in the heart of Dubai Marina. It is a low-rise building with 10 floors. The hotel features 184 suites featuring various options, including Deluxe Single Room, Deluxe Twin Room, Executive Room and Aquamarine Suite suitable for short and long stays. The hotel’s construction started in 2006 and ended in 2010, with its architectural consultant being Citiconsult.",[],"['https://assets.bayut.com/content/Marina_Byblos_Hotel_Cover_21_10_678baf9b23.jpg?w=3840', 'https://assets.bayut.com/content/JBR_Beach_02032020_cff6e863fc.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
173,Al Marwa 2 Building,https://www.bayut.com/buildings/al-marwa-2/,Ready, Abu Shagara,"Al Marwa 2 Building is a residential building consisting of 15 floors and features 1-bedroom apartments. It is a part of the Al Marwa complex located in Abu Shagara, Sharjah. The building offers easy and quick access to various restaurants and landmarks in the community.","['Type of Building :  Residential', 'Location :  Abu Shagara', 'Developer :  Arabic Locale', 'Number of floors :  15', 'Unit type :  1-bedroom units', 'Type of ownership :  Freehold']","['https://assets.bayut.com/content/Al_Marwa_2_Cover_08_03_9218547215.jpg?w=3840', 'https://assets.bayut.com/content/Heart_Of_Sharjah_2_05_03_3b3fd2f49f.jpg?w=3840']","['Parking', 'Renting property', 'Getting around', 'Nearby landmarks', 'FAQs']"
174,Grosvenor House,https://www.bayut.com/buildings/grosvenor-house/,Ready, Dubai Marina,"Grosvenor House is a high-rise complex in Dubai Marina. The mixed-use, parent waterfront community has over 200 residential towers and high profile dining and entertainment options. The complex is home to two buildings, Grosvenor House Hotel Tower and Grosvenor House Residence. Both buildings have 48 floors and stand 690 ft. above the ground.",[],"['https://assets.bayut.com/content/Grosvenor_House_Dubai_Marina_25102021_d6f61d64e9.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Walk_Emaar_ea821d67d5.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Mall_76d5aa980f.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
175,Al Ojan Building,https://www.bayut.com/buildings/al-ojan-building/,Ready, Abu Shagara,"Al Ojan Building is an 11-storey building in Abu Shagara. The high-rise building developed by Alojan Properties is part of a complex with three residential buildings: Al Ojan Building, Al Ojan Building 2 and Al Ojan Building 3.","['Type of building :  Residential', 'Location :  Abu Shagara', 'Developer :  Alojan Properties', 'Number of floors :  11', 'Number of units :  105', 'Unit type :  1 and 2-bedroom apartments', 'Type of ownership :  Leasehold']","['https://assets.bayut.com/content/Al_Ojan_Building_08092021_677f4500a3.jpg?w=3840', 'https://assets.bayut.com/content/Al_Ojan_Building_Parking_07092021_3ff81513e4.jpg?w=3840', 'https://assets.bayut.com/content/Al_Majaz_Park_07092021_5db4deb881.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby', 'FAQs']"
176,Marinascape,https://www.bayut.com/buildings/marinascape/,Ready, Dubai Marina,"Marinascape is a complex of two different buildings namely Marinascape Oceanic and Marinascape Avant with a height of 34 and 26 storeys respectively. The complex is developed by Trident International Holdings. The construction of the complex began in 2004 and completed in 2008. The complex offers 1, 2, 3 and 4-bedroom apartments with modern amenities like a swimming pool and gym. It also provides a sauna, steam room and Jacuzzi. There is a barbeque area, kids play area and a first aid medical centre in the complex.","['Type of building :  Residential complex', 'Location :  Dubai Marina', 'Developer :  Trident International Holdings', 'Date of completion :  2008', 'Number of floors :  34 and 26 storeys', 'Unit type :  1, 2, 3 and 4-bedroom apartments', 'Amenities :   Gym, pool, sauna, steam room, jacuzzi, barbeque area, kids play area and a first aid medical centre']","['https://assets.bayut.com/content/Marinascape_Dubai_Marina_Cover_16_08_1_4a4f96eaaf.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Mall_Marinascape_6a86e2eb15.jpg?w=3840']","['Parking', 'Gym', 'Pet-friendly', 'Renting property', 'Buying property', 'Getting around', 'Restaurants nearby']"
177,SBS B1 Building,https://www.bayut.com/buildings/sbs-b1-building/,Ready, Abu Shagara,"SBS B1 Building is located right in front of Abu Shagara Park in Sharjah. The mixed-use tower has a retail area on the ground floor, commercial spaces on the mezzanine level and residential apartments on the higher six floors. The building has free parking spaces on all its sides and two well-maintained elevators. Those looking to rent or buy apartments in SBS B1 Building can choose from 1 and 2-bed units.",[],"['https://assets.bayut.com/content/SBS_B1_Building_Cover_17_08_52a256a101.jpg?w=3840', 'https://assets.bayut.com/content/SBS_B1_al_madina_supermarket_8ccb8f0664.jpg?w=3840', 'https://assets.bayut.com/content/Al_Majaz_Waterfront_30032020_216941ddbd.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
178,Al Husn Marina,https://www.bayut.com/buildings/al-husn-marina/,Ready, Dubai Marina,"Situated in Dubai Marina, Al Husn Marina is a low-rise building also known as Lootah Complex. Its shape resembles a cruise from the side and offers splendid views of Marine waters. It has two basement floors for parking, one ground and seven residential floors. The 31 units consist of 1, 2, 3 and 4-bedroom apartments with spacious balconies. Each flat has an automatic keyless lock and personal devices to monitor air conditioning and other amenities inside the apartment.",[],"['https://assets.bayut.com/content/Lootah_Complex_25052021_v1_c8640ff062.jpg?w=3840', 'https://assets.bayut.com/content/The_Walk_JBR_877c7b0e2b.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
179,Al Nayli Building,https://www.bayut.com/buildings/al-nayli-building-abu-shagara/,Ready, Abu Shagara,"Abu Shagara is a family-friendly neighbourhood in Sharjah featuring a variety of mid to high-rise residential buildings. According to Bayut and dubizzle’s Annual Market Report for Sharjah 2020, Abu Shagara is one of the most popular areas to rent flats in the city. Amongst the many developments in the district, one can find the 21-storey Al Nayli Building, Abu Shagara. It is part of a complex featuring two towers: Al Nayli Building and Al Nayli Building 2.","['Type of building :  Residential', 'Location :  Abu Shagara', 'Number of floors :  21', 'Unit type :  Studio, 1 and 2-bedroom apartments', 'Type of ownership :  Leasehold']","['https://assets.bayut.com/content/Al_Nayli_Building_Cover_06_04_53860bc9ab.jpg?w=3840', 'https://assets.bayut.com/content/Al_Nayli_Building_Parking_24022021_0915f775db.jpg?w=3840', 'https://assets.bayut.com/content/Mega_Mall_24022021_7a529c7876.jpg?w=3840', 'https://assets.bayut.com/content/Al_Qasba_05012021_8d707b66a8.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Aquarium_24022021_bafd081aa4.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'Getting around', 'Restaurants nearby']"
181,Alothman Building,https://www.bayut.com/buildings/alothman-building-sharjah/,Ready, Sharjah,"Alothman Building is a high-rise tower in Abu Shagara, a popular residential neighbourhood in Sharjah featuring a variety of mid to high-rise residential towers. The residential building has 14 floors and offers 3-bedroom apartment types with retail options on the ground floor.","['Type of building :  Residential', 'Location :  Abu Shagara', 'Number of floors :  14', 'Unit type :   3-bedroom apartments', 'Type of ownership :  Leasehold', 'Amenities :  Gym and swimming pool']","['https://assets.bayut.com/content/Alothman_Building_Abu_Shagara_16022021_684ecc940b.jpg?w=3840', 'https://assets.bayut.com/content/Alothman_Building_Street_Parking_16022021_44e069b455.jpg?w=3840', 'https://assets.bayut.com/content/Alothman_Building_Cafeteria_16022021_8aa58a815d.jpg?w=3840', 'https://assets.bayut.com/content/Mega_Mall_Sharjah_16022021_f0454d6ed0.jpg?w=3840']","['Parking', 'Gym', 'Floor plans', 'Renting property', 'Buying property', 'ROI', 'Getting around', 'Restaurants nearby', 'FAQs']"
183,Marina View Hotel Apartments,https://www.bayut.com/buildings/marina-view-hotel-apartments/,Ready, Dubai Marina,"Marina View Hotel Apartments is a 14-storey tower in Dubai Marina. The 4-star hotel apartment building is located between Al Marsa Street and Al Suwayeb Street. One can find studio, 1-bedroom and 2-bedroom serviced apartments boasting attractive features and amenities in the hotel tower.",[],"['https://assets.bayut.com/content/Marina_View_Hotel_Apartments_22022021_6c917deaeb.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Marina_View_Hotel_and_Apartments_Parking_2cfca1e404.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Marina_View_Hotel_and_Apartments_public_transport_7d1a93ddc3.jpg?w=3840', 'https://assets.bayut.com/content/Mosaic_Restaurant_Marina_View_Hotel_and_Apartments_22022021_2b8e4c10fd.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Mall_22022021_0d63277089.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Walk_22022021_e2a1294021.jpg?w=3840']","['Parking', 'Gym', 'Service charges', 'Getting around', 'Restaurants nearby']"
184,Radisson Blu Residence,https://www.bayut.com/buildings/radission-blu-residence-dubai-marina/,Ready, Dubai Marina,"The Radisson Blu Residence is a 5-star hotel apartment tower in Dubai Marina. Located on Al Marsa Street, the 22-storey building offers studio, 1 and 2-bedroom hotel apartments. It is a part of the Radisson Hotels chain and was completed in 2008. 
The hotel tower features a fitness center, a swimming pool, restaurants and a meeting and events facility. Services include dry cleaning, in-room safes and free Wi-Fi. The units are fully furnished and equipped with home and kitchen appliances.","['Type of building :  Hotel Apartments', 'Location :  Dubai Marina', 'Date of completion :  2008', 'Number of floors :  22', 'Unit type :  Studio, 1 and 2-bedroom hotel apartments', 'Amenities :  Gymnasium, swimming pool, poolside deck and housekeeping']","['https://assets.bayut.com/content/Radisson_Blu_Residence_03032021_f6b19d2113.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Mall_01032021_3ef221d7dc.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Walk_01032021_9a17f45971.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'ROI', 'Getting around', 'Restaurants nearby', 'FAQs']"
185,Marina View Tower A,https://www.bayut.com/buildings/marina-view-tower-a/,Ready, Dubai Marina,"Marina View Tower A is a 25-storey residential building in Dubai Marina. It is part of the Marina View Tower complex located on Braih Street and overlooks the Dubai Marina Canal. The tower has studio, 1, 2 and 3-bedroom apartments along with 4-bedroom penthouses with facilities like parking, security and fitness options.",[],"['https://assets.bayut.com/content/Marina_View_Tower_A_24032020_2a72498b44.jpg?w=3840', 'https://assets.bayut.com/content/Marina_view_tower_Zaatar_w_Zeit_24032020_ec9f611343.jpg?w=3840', 'https://assets.bayut.com/content/Marina_view_tower_Fresh_Deals_Supermarket_24032020_d170499b6e.jpg?w=3840', 'https://assets.bayut.com/content/Marina_Walk_9dc4fdd5c8.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Mall_25032020_aff814bc09.jpg?w=3840']","['Parking', 'Gym', 'Floor plans', 'Renting property', 'Buying property', 'ROI', 'Service charges', 'Getting around', 'Restaurants nearby']"
186,Silverene Tower A,https://www.bayut.com/buildings/silverene-tower-a/,Ready, Dubai Marina,"Silverene Tower A is a residential building in Dubai Marina. The project is developed by Cayan Property Development and is known for its full glass exterior. Silverene Tower A has 35 floors with studio, 1, 2 and 3-bedroom apartments.",[],"['https://assets.bayut.com/content/Silverene_Tower_A_Cover_16_04_e076c1d17f.jpg?w=3840', 'https://assets.bayut.com/content/Silverene_Towers_A_parking_17_04_99330a6df0.jpg?w=3840', 'https://assets.bayut.com/content/Amenities_in_Silverene_Towrers_17_04_60c59b2909.jpg?w=3840', 'https://assets.bayut.com/content/Silverene_Towers_A_Carrefour_17_04_5e1930c2a7.jpg?w=3840', 'https://assets.bayut.com/content/JBR_Beach_17_04_3beb008334.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Mall_17_04_1_c00624a2bd.jpg?w=3840']","['Parking', 'Gym', 'Floor plans', 'Renting property', 'Buying property', 'Getting around', 'Restaurants nearby']"
187,Nuran Marina Serviced Residences,https://www.bayut.com/buildings/al-majara-4/,Ready, Dubai Marina,"Nuran Marina Serviced Residences is a 10-storey hotel apartment building in Dubai Marina. The parent community is home to 200 luxurious residential towers and numerous shopping malls and entertainment options. Nuran Marina Serviced Residences is a part of Al Majara Towers, an apartment complex developed by Emaar Properties.",[],"['https://assets.bayut.com/content/Nuran_Marina_Serviced_Residences_Dubai_Marina_Cover_19052022_ce7375c4e4.jpg?w=3840', 'https://assets.bayut.com/content/Nuran_Marina_Serviced_Residences_Building_18052022_4_f09a2f910c.jpg?w=3840', 'https://assets.bayut.com/content/Nuran_Marina_Serviced_Residences_Parking_Spaces_18052022_4_857f9c6ad6.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Mall_19052022_462dfed919.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around ', 'Restaurants nearby']"
